Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
19471,Ford Figo,Ford,Figo,10,90000,Individual,Diesel,Manual,20.0,1399.0,68.0,5.0,200000.0
12099,Audi A4,Audi,A4,8,48000,Dealer,Diesel,Automatic,16.55,1968.0,147.51,5.0,1175000.0
1678,Mahindra Bolero,Mahindra ,Bolero,2,35000,Individual,Diesel,Manual,16.5,1493.0,70.0,7.0,850000.0
19098,Renault KWID,Renault,KWID,4,12500,Dealer,Petrol,Automatic,24.04,999.0,67.0,5.0,445000.0
11296,Toyota Innova,Toyota,Innova,4,30000,Individual,Diesel,Manual,13.68,2393.0,147.8,7.0,1950000.0
4441,Maruti Eeco,Maruti,Eeco,7,53000,Individual,CNG,Manual,21.94,1196.0,,5.0,395000.0
1015,Maruti Baleno,Maruti,Baleno,6,38819,Dealer,Petrol,Manual,21.4,1197.0,83.1,5.0,510000.0
15747,Hyundai Verna,Hyundai ,Verna,11,110000,Individual,Petrol,Manual,16.2,,103.2,5.0,250000.0
15773,Tata Nexon,Tata,Nexon,2,25000,Individual,Diesel,Manual,21.5,,108.5,5.0,862000.0
9816,Maruti Ciaz,Maruti,Ciaz,3,2700,Individual,Petrol,Manual,20.73,1373.0,91.1,5.0,812000.0
4187,Toyota Yaris,Toyota,Yaris,3,12617,Dealer,Petrol,Manual,17.1,1496.0,105.5,5.0,900000.0
18829,Toyota Fortuner,Toyota,Fortuner,3,65000,Dealer,Diesel,Automatic,12.9,2755.0,174.5,7.0,2800000.0
3208,Hyundai i20,Hyundai,i20,3,16000,Dealer,Petrol,Manual,17.19,1197.0,,5.0,750000.0
8571,Tata Safari,Tata,Safari,8,83000,Dealer,Diesel,Manual,11.57,2179.0,138.1,7.0,485000.0
5566,Maruti Baleno,Maruti,Baleno,3,20332,Dealer,Petrol,Automatic,21.4,1197.0,,5.0,660000.0
14536,Honda Amaze,Honda,Amaze,3,27000,Dealer,Petrol,Manual,17.8,1198.0,86.7,5.0,675000.0
6227,Audi A4,Audi,A4,10,38000,Dealer,Diesel,Automatic,16.55,1968.0,140.0,5.0,1500000.0
11921,Honda City,Honda,City,10,65962,Dealer,Petrol,Manual,16.8,,116.4,5.0,301000.0
16224,Honda Amaze,Honda,Amaze,6,63000,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,455000.0
18982,Mahindra Scorpio,Mahindra,Scorpio,7,"155,000",Individual,Diesel,Manual,12.05,2179.0,120.0,8.0,590000.0
11181,Honda WR-V,Honda,WR-V,4,30000,Individual,Diesel,Manual,25.5,1498.0,98.6,5.0,750000.0
17623,Hyundai Grand,Hyundai,Grand,6,8700,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,475000.0
4706,Ford Figo,Ford,Figo,11,35000,Individual,Petrol ,Manual,,1196.0,70.0,5.0,275000.0
1796,Datsun GO,Datsun,GO,4,31000,Dealer,Petrol,Manual,20.63,1198.0,,5.0,285000.0
10189,Maruti Swift Dzire,Maruti,Swift Dzire,5,80000,Individual,Diesel,Manual,26.59,1248.0,74.0,5.0,530000.0
11355,Honda Jazz,Honda,Jazz,5,16000,Dealer,Diesel,Manual,27.3,1498.0,98.6,5.0,725000.0
6354,Volkswagen Vento,Volkswagen,Vento,6,50000,Dealer,Diesel,Manual,22.27,1498.0,,5.0,550000.0
7484,Maruti Alto,Maruti,Alto,3,40000,Individual,Petrol,Manual,24.7,796.0,47.3,5.0,350000.0
18489,Maruti Alto,Maruti,Alto,6,39949,Dealer,Petrol,Automatic,23.95,998.0,67.05,5.0,375000.0
19075,Maruti Ciaz,Maruti,Ciaz,4,26765,Dealer,Petrol,Manual,20.73,,91.1,5.0,747000.0
19265,Honda City,Honda,City,6,67897,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,635000.0
6660,Honda City,Honda,City,12,100000,Individual,Petrol,Manual,17.0,1497.0,118.0,5.0,300000.0
7874,Maruti Ciaz,Maruti,Ciaz,5,86000,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,640000.0
15019,Hyundai Grand,Hyundai,Grand,3,10000,Individual,Petrol,Manual,18.9,,81.86,,555000.0
7317,Maruti Alto,Maruti,Alto,12,110000,Individual,Petrol,Manual,24.7,796.0,47.3,5.0,150000.0
9778,Maruti Ignis,Maruti,Ignis,1,10000,Individual,Petrol,Manual,20.89,1197.0,81.8,5.0,535000.0
18388,Maruti Ertiga,Maruti,Ertiga,4,27000,Dealer,CNG,Manual,17.5,1373.0,80.46,7.0,811000.0
15169,BMW Z4,BMW,Z4,10,24000,Dealer,Petrol,Automatic,10.37,2979.0,306.0,2.0,3300000.0
12352,Honda City,Honda,City,3,26000,Dealer,Petrol,Automatic,17.4,1497.0,117.6,5.0,1075000.0
8841,Maruti Swift Dzire,Maruti,Swift Dzire,8,50000,Dealer,Petrol,Manual,,1197.0,,5.0,375000.0
18135,Maruti Ciaz,Maruti,Ciaz,5,35000,Individual,Diesel,Manual,28.09,1248.0,88.5,5.0,680000.0
12435,MG Hector,MG,Hector,2,4000,Dealer,Petrol,Automatic,13.96,1451.0,141.0,5.0,1875000.0
11103,Ford Figo,Ford,Figo,9,80000,Individual,Diesel,Manual,20.0,,68.0,5.0,180000.0
16455,Ford Figo,Ford,Figo,11,63500,Individual,Petrol,Manual,15.6,1196.0,70.0,5.0,240000.0
4213,Skoda Superb,Skoda,Superb,6,34000,Dealer,Petrol,Automatic,13.7,1798.0,,5.0,1160000.0
17002,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9,77000,Dealer,Diesel,Automatic,,2143.0,167.62,5.0,
13678,Mahindra XUV500,Mahindra,XUV500,7,120000,Individual,Diesel,Manual,15.1,2179.0,140.0,7.0,600000.0
14338,Hyundai i20,Hyundai,i20,4,34300,Dealer,petrol,Manual,18.6,,,5.0,600000.0
6857,Maruti Wagon R,Maruti,Wagon R,5,29000,Dealer,Petrol,Automatic,20.51,998.0,,5.0,450000.0
10862,Hyundai Grand,Hyundai,Grand,6,35000,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,515000.0
914,Honda City,Honda,City,2,16000,Dealer,Petrol,Manual,17.4,1497.0,117.6,5.0,1075000.0
13432,Honda City,Honda,City,4,45000,Dealer,Petrol,Manual,17.4,1497.0,117.6,5.0,790000.0
5436,Mahindra Bolero,Mahindra,Bolero,7,120000,Dealer,Diesel,Manual,13.6,2523.0,63.0,7.0,625000.0
10103,Renault Duster,Renault,Duster,8,67000,Dealer,Diesel,Manual,19.01,1461.0,108.45,5.0,425000.0
16513,Hyundai Santro,Hyundai,Santro,13,80000,Individual,Petrol,Manual,17.92,1086.0,62.1,5.0,120000.0
19333,Toyota Innova,Toyota,Innova,9,75000,Dealer,Diesel,Manual,12.99,2494.0,100.0,7.0,840000.0
13856,Volvo S90,Volvo,S90,2,25000,Dealer,Diesel,Automatic,18.0,1969.0,190.0,5.0,4500000.0
2334,Tata Tiago,Tata,Tiago,2,35000,Individual,Petrol,Manual,23.84,1199.0,84.0,5.0,490000.0
12597,Honda City,Honda ,City,10,58568,Dealer,Petrol,Manual,16.8,,116.4,5.0,350000.0
6862,Hyundai i20,Hyundai,i20,11,60000,Individual,Petrol,Manual,17.0,1197.0,80.0,5.0,345000.0
14339,Hyundai Santro,Hyundai,Santro,1,9668,Trustmark Dealer,CNG,Manual,30.48,1086.0,58.0,5.0,540000.0
8705,Hyundai i20,Hyundai,i20,9,49000,Dealer,Diesel,Manual,21.9,1396.0,88.8,5.0,390000.0
10524,Hyundai Grand,Hyundai,Grand,3,10000,Individual,Petrol,Manual,18.9,1197.0,81.86,5.0,450000.0
17440,Hyundai Verna,Hyundai,Verna,7,32000,Delaer,Petrol,Manual,17.01,1591.0,,5.0,580000.0
12718,Maruti Ertiga,Maruti,Ertiga,9,58000,Dealer,Diesel,Manual,20.77,,88.76,7.0,395000.0
9130,Hyundai Creta,Hyundai,Creta,6,66500,Dealer,Diesel,Manual,19.67,1582.0,,5.0,750000.0
2540,Maruti Ciaz,Maruti,Ciaz,5,94400,Individual,Diesel,Manual,28.09,1248.0,88.5,5.0,595000.0
15769,Renault KWID,Renault,KWID,3,28000,Individual,Petrol,Manual,23.01,999.0,67.0,5.0,345000.0
16164,Volkswagen Polo,Volkswagen,Polo,3,18000,Dealer,Petrol,Automatic,17.21,1197.0,103.6,5.0,865000.0
4164,Maruti Vitara,Maruti,Vitara,2,37095,Dealer,Diesel,Manual,24.3,1248.0,88.5,,895000.0
9167,Maruti Wagon R,Maruti,Wagon R,9,12000,Dealer,Petrol,Manual,18.9,998.0,67.1,5.0,265000.0
6134,Maruti Wagon R,Maruti,Wagon R,6,17205,Dealer,Petrol,Manual,20.51,998.0,67.04,5.0,400000.0
6430,Mahindra Bolero,Mahindra,Bolero,5,120000,Individual,Diesel,Manual,15.96,2523.0,62.1,9.0,600000.0
328,Mahindra Scorpio,Mahindra,Scorpio,4,120000,Individual,Diesel,Manual,15.4,1997.0,120.0,7.0,850000.0
11472,Maruti Baleno,Maruti,Baleno,2,6500,Individual,Petrol,Manual,21.1,998.0,100.5,5.0,730000.0
2688,Maruti Ertiga,Maruti,Ertiga,7,68880,Dealer,Diesel,Manual,20.77,1248.0,88.76,7.0,645000.0
8786,Volkswagen Polo,Volkswagen,Polo,10,70000,Individual,Petrol,Manual,16.47,,73.9,5.0,380000.0
15017,BMW X1,BMW,X1,8,69000,Dealer,Diesel,Automatic,19.62,1998.0,192.0,5.0,1575000.0
4681,Maruti Alto,Maruti,Alto,6,30000,Individual,Petrol,Manual,,998.0,,5.0,
14341,Maruti Alto,Maruti,Alto,3,43063,Individual,Petrol,Manual,,796.0,47.3,5.0,260000.0
8537,Maruti Swift Dzire,Maruti,Swift Dzire,6,46000,Dealer,Petrol,Manual,22.0,1197.0,81.8,5.0,515000.0
558,Maruti Eeco,Maruti,Eeco,3,34500,Dealer,CNG,Manual,21.94,,,5.0,360000.0
14741,Mahindra XUV500,Mahindra,XUV500,3,68000,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,1650000.0
5600,Renault Duster,Renault,Duster,5,73000,Dealer,Diesel,Automatic,19.6,,108.45,5.0,895000.0
18735,Maruti Ciaz,Maruti,Ciaz,3,21052,Trustmark Dealer,Petrol,Automatic,19.12,1373.0,91.1,5.0,500.0
9520,Maruti Wagon R,Maruti,Wagon R,14,70000,Individual,Petrol,Manual,,,67.0,5.0,80000.0
8189,Maruti Ciaz,Maruti,Ciaz,2,12000,Individual,Petrol,Manual,21.56,1462.0,103.25,5.0,990000.0
15152,Honda City,Honda,City,4,74000,Dealer,Petrol,Manual,16.8,1497.0,116.3,5.0,850000.0
15318,Datsun RediGO,Datsun,RediGO,5,38400,Dealer,Petrol,Manual,22.7,799.0,53.64,5.0,295000.0
13204,Maruti Ignis,Maruti,Ignis,4,15000,Dealer,Petrol,Manual,20.89,1197.0,81.8,5.0,545000.0
15729,Mahindra Scorpio,Mahindra,Scorpio,3,47000,Dealer,Diesel,Manual,16.36,,140.0,7.0,1350000.0
3729,Skoda Superb,Skoda,Superb,5,56000,Dealer,Diesel,Automatic,18.19,1968.0,174.5,,1875000.0
13886,Toyota Innova,Toyota,Innova,7,34000,Dealer,Diesel,Manual,12.99,2494.0,100.6,7.0,825000.0
9575,Hyundai i10,Hyundai,i10,7,36976,Dealer,LPG,Manual,19.2,1086.0,68.05,5.0,259000.0
9099,Maruti Swift Dzire, Maruti,Swift Dzire,6,57000,Dealer,Diesel,Manual,26.59,1248.0,74.0,5.0,525000.0
11250,Mahindra KUV,Mahindra,KUV,4,100000,Individual,Diesel,Manual,25.32,1198.0,77.0,5.0,450000.0
14626,Jaguar XF,Jaguar,XF,9,30000,Dealer,Diesel,Automatic,14.74,2993.0,270.9,5.0,1550000.0
8849,Maruti Ciaz,Maruti,Ciaz,4,35700,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,650000.0
9385,Mahindra Scorpio,Mahindra,Scorpio,8,130000,Individual,Diesel,Manual,,2179.0,120.0,8.0,550000.0
9293,Maruti Wagon R,Maruti,Wagon R,6,90000,Individual,Petrol,Manual,20.51 kmpl,998.0,67.04,5.0,300000.0
11226,Hyundai i20,Hyundai,i20,4,11000,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,740000.0
12633,Honda City,Honda,City,6,58000,Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,620000.0
17173,Hyundai Grand,Hyundai,Grand,6,63000,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,340000.0
9899,Hyundai Grand,Hyundai,Grand,3,70000,Individual,Diesel,Manual,24.0,1186.0,73.97,5.0,430000.0
78,Mahindra Marazzo,Mahindra,Marazzo,2,36000,Individual,Diesel,Manual,17.3,1497.0,121.0,7.0,990000.0
4357,Maruti Baleno,Maruti,Baleno,3,34000,Dealer,Diesel,Manual,,1248.0,,5.0,850000.0
13231,Maruti Alto, Maruti,Alto,9,65000,Dealer,CNG,Manual,30.46,,,5.0,175000.0
3630,Hyundai Santro,Hyundai,Santro,2,31000,Dealer,CNG,Manual,30.48,1086.0,58.0,5.0,540000.0
10240,Maruti Swift,Maruti,Swift,7,62000,Individual,Diesel,Manual,25.2,1248.0,74.0,5.0,400000.0
3792,Hyundai Grand,Hyundai,Grand,4,30000,Individual,Petrol,Manual,,1197.0,81.86,5.0,480000.0
5803,Hyundai i20,Hyundai,i20,3,50000,Individual,Diesel,Manual,22.54,1396.0,88.73,5.0,750000.0
8377,Datsun RediGO,Datsun,RediGO,5,35000,Individual,Petrol,Manual,22.7,799.0,53.64,5.0,300000.0
12346,Honda Amaze,Honda,Amaze,2,19000,Dealer,Petrol,Manual,17.8,1198.0,86.7,,580000.0
15966,Maruti Alto,Maruti,Alto,6,50000,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,230000.0
1210,Audi A4,Audi,A4,9,23994,Dealer,Diesel,Automatic,17.11,,174.33,5.0,1275000.0
10145,Hyundai i10,Hyundai,i10,8,32000,Individual,Petrol,Manual,,1197.0,78.9,5.0,265000.0
13254,Hyundai Verna,Hyundai,Verna,5,23251,Trustmark Dealer,Petrol,Manual,17.01,1591.0,121.3,5.0,700000.0
12709,Toyota Camry,Toyota,Camry,5,87000,Dealer,Petrol,Automatic,19.16,2494.0,158.2,,1995000.0
15620,Datsun RediGO,Datsun,RediGO,4,18900,Dealer,Petrol,Manual,22.7,799.0,53.64,5.0,245000.0
5989,Renault KWID,Renault,KWID,3,8000,Dealer,Petrol,Automatic,24.04,999.0,67.0,5.0,430000.0
11143,Volkswagen Polo,Volkswagen,Polo,2,36800,Dealer,Diesel,Manual,20.14,1498.0,88.0,5.0,675000.0
12769,Maruti Celerio,Maruti,Celerio,5,2200,Dealer,Petrol,Automatic,23.1,,67.04,5.0,465000.0
5667,Ford Figo,Ford,Figo,9,76000,Dealer,Diesel,Manual,20.0,,68.0,5.0,250000.0
11796,Hyundai Verna,Hyundai,Verna,3,40000 km,Dealer,Petrol,Automatic,,1591.0,121.3,5.0,1075000.0
10937,Ford Freestyle,Ford,Freestyle,3,20000,Individual,Diesel,Manual,24.4,1498.0,98.63,5.0,720000.0
2809,Honda Amaze,Honda,Amaze,8,121877,Dealer,Diesel,Manual,24.7,1498.0,98.63,5.0,425000.0
9337,Maruti Wagon R,Maruti,Wagon R,3,30000,Individual,Petrol,Manual,20.51,,67.04,5.0,425000.0
7371,Toyota Innova,Toyota,Innova,3,65000,Dealer,Diesel,Manual,13.68,2393.0,147.51,,1950000.0
5155,Hyundai Creta,Hyundai,Creta,5,88000,Dealer,diesel,Automatic,17.01,1582.0,126.2,5.0,1249000.0
17309,Maruti Alto,Maruti,Alto,6,40000,Dealer,CNG,Manual,32.26,998.0,58.3,4.0,260000.0
7710,Maruti Ciaz,Maruti,Ciaz,5,68193,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,760000.0
9296,Maruti Wagon R,Maruti,Wagon R,6,90000,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,400000.0
14214,Honda City,Honda,City,6,60000,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,595000.0
10342,Hyundai i20,Hyundai,i20,3,25000 kms,Dealer,Petrol,Manual,18.6,1197.0,81.86,5.0,600000.0
4521,Maruti Celerio,Maruti,Celerio,5,14286,Dealer,Petrol,Manual,23.1,998.0,67.04,5.0,395000.0
18509,Maruti Swift,Maruti,Swift,5,100000,Individual,Diesel,Manual,25.2,1248.0,74.0,5.0,600000.0
667,BMW X1,BMW,X1,2,22450,Dealer,Diesel,Automatic,20.68,,190.0,5.0,3011000.0
2251,Maruti Vitara,Maruti,Vitara,3,15734,Dealer,Diesel,Automatic,24.3,1248.0,88.5,5.0,1020000.0
5722,Hyundai i20,Hyundai,i20,4,35000,Dealer,Diesel,Manual,22.54,1396.0,88.73,5.0,500000.0
13854,Hyundai i10,Hyundai,i10,9,65000,Dealer,Petrol,Manual,20.36,,78.9,5.0,235000.0
9278,Hyundai i10,Hyundai,i10,9,35000,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,245000.0
6671,Mahindra Thar,Mahindra,Thar,3,25000,Individual,Diesel,Manual,,2498.0,105.0,6.0,850000.0
19273,Hyundai Elantra,Hyundai,Elantra,6,59000,Dealer,Diesel,Automatic,22.7,1582.0,126.2,5.0,875000.0
9658,Maruti Swift,Maruti,Swift,7,75000,Dealer,Diesel,Manual,17.8,1248.0,75.0,5.0,470000.0
295,Hyundai Verna,Hyundai,Verna,7,120000,Individual,Diesel,Manual,22.32,1582.0,126.32,5.0,610000.0
13116,Mercedes-Benz C-Class, Mercedes-Benz ,C-Class,3,25000,Dealer,Diesel,Automatic,19.27,2143.0,170.0,5.0,3350000.0
9426,Ford Figo,Ford,Figo,5,70000,Individual,Diesel,Manual,25.83,1498.0,99.0,5.0,400000.0
847,Hyundai Elantra,Hyundai,Elantra,8,56000,Dealer,Diesel,Automatic,19.5,1582.0,126.24,5.0,590000.0
11507,Maruti Swift Dzire, Maruti,Swift Dzire,4,70000,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,648000.0
17535,Maruti Alto,Maruti,Alto,2,13413,Dealer,Petrol,Automatic,23.95,998.0,67.05,5.0,485000.0
15587,Hyundai i20,Hyundai,i20,2,25000,Individual,Petrol,Manual,18.6,1197.0,81.86,5.0,775000.0
18562,Ford Figo,Ford,Figo,9,70000,Individual,Diesel,Manual,20.0,1399.0,68.0,5.0,225000.0
15267,Hyundai i20,Hyundai,i20,10,30680,Dealer,Diesel,Manual,23.0,,90.0,5.0,318000.0
16571,Skoda Octavia,Skoda,Octavia,3,29454,Dealer,Petrol,Automatic,15.1,1798.0,178.0,5.0,2195000.0
13481,Hyundai Verna,Hyundai,Verna,2,"25,000",Individual,Petrol,Manual,19.1,1368.0,98.6,5.0,850000.0
2179,Honda Jazz,Honda,Jazz,3,30000,Individual,Petrol,Manual,18.2,1199.0,88.7,5.0,740000.0
16137,Hyundai i10,Hyundai,i10,13,124000,Individual,Petrol,Manual,19.81,,68.05,5.0,150000.0
17261,Maruti Alto,Maruti,Alto,9,52865,Dealer,Petrol,Manual,23.95,998.0,67.05,5.0,
2414,Maruti Alto,Maruti,Alto,4,90000,Individual,petrol ,Manual,24.7,796.0,47.3,5.0,255000.0
11608,Toyota Fortuner,Toyota,Fortuner,11,182432,Dealer,Diesel,Manual,11.5,,171.0,7.0,1225000.0
660,Kia Seltos,Kia,Seltos,1,3500,Dealer,Petrol,Automatic,16.8,1497.0,113.4,5.0,1490000.0
10912,Hyundai i20,Hyundai,i20,2,15000,Individual,Diesel,Manual,22.54,1396.0,88.76,5.0,700000.0
10927,Tata Tiago,Tata,Tiago,4,31000,Individual,Petrol,Manual,23.84,1199.0,84.0,5.0,350000.0
14712,Hyundai i10,Hyundai,i10,8,32545,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,325000.0
12856,Honda City,Honda,City,6,60000,Dealer,Diesel,Manual,26.0,,98.6,5.0,550000.0
9611,Volvo XC90,Volvo,XC90,3,33000,Dealer,Diesel,Automatic,17.2,1969.0,235.0,7.0,5499000.0
12598,Honda Amaze,Honda,Amaze,2,68000,Dealer,Diesel,Automatic,21.0,1498.0,,5.0,800000.0
15498,Honda City,Honda,City,12,87000,Dealer,Petrol,Manual,16.9,1497.0,100.0,5.0,299000.0
13966,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,2,18000,Dealer,Petrol,Automatic,7.81,2996.0,362.07,5.0,11000000.0
11504,Hyundai Grand,Hyundai,Grand,6,69000,Dealer,Petrol,Automatic,18.9,,82.0,5.0,475000.0
12440,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2,24300,Dealer,Petrol,Automatic,11.9,1950.0,201.15,5.0,3775000.0
16508,Hyundai Grand,Hyundai,Grand,3,35000,Individual,Petrol,Automatic,,,81.86,5.0,550000.0
11334,Mahindra Scorpio,Mahindra,Scorpio,9,120000,Individual,Diesel,Automatic,11.79,2179.0,120.0,8.0,600000.0
3704,Mahindra Scorpio,Mahindra,Scorpio,5,56000,Individual,Diesel,Manual,15.4,,75.0,9.0,875000.0
8035,Maruti Wagon R,Maruti,Wagon R,4,90000,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,320000.0
618,Maruti Alto,Maruti,Alto,5,42000,Dealer,CNG,Manual,33.44,796.0,40.3,4.0,260000.0
13470,Hyundai Verna,Hyundai,Verna,6,60000,Individual,Diesel,Manual,24.8,1396.0,,5.0,600000.0
10421,Honda City,Honda,City,4,35000,Individual,Petrol,Manual,17.4,1497.0,117.3,5.0,750000.0
3285,Hyundai Verna,Hyundai,Verna,9,88221,Dealer,Diesel,Manual,22.32,1582.0,126.32,5.0,
16426,Maruti Swift,Maruti,Swift,3,50000,Individual,Diesel,Manual,28.4,1248.0,74.0,5.0,700000.0
18019,Honda City,Honda,City,3,29000,Dealer,Petrol,Manual,,1497.0,117.6,5.0,849000.0
11256,Hyundai i10, Hyundai,i10,10,30000,Individual,Petrol,Automatic,16.95,,78.9,5.0,225000.0
9722,Maruti Baleno,Maruti,Baleno,4,30000,Individual,Petrol,Manual,21.4,1197.0,,5.0,610000.0
14906,Hyundai i20,Hyundai,i20,3,46432,Dealer,Diesel,Manual,21.9,1396.0,88.76,,765000.0
6689,Renault KWID,Renault,KWID,6,74675,Dealer,Petrol,Manual,25.17,,53.3,5.0,284000.0
18401,Maruti Wagon R,Maruti,Wagon R,5,50000,Individual,CNG,Manual,26.6,998.0,58.16,5.0,320000.0
11628,Hyundai Verna,Hyundai,Verna,4,10000,Individual,Petrol,Manual,17.0,1591.0,121.3,5.0,1125000.0
2050,Ford Ecosport,Ford,Ecosport,2,15000,Dealer,Petrol,Automatic,14.8,1497.0,121.36,5.0,1145000.0
15464,Skoda Superb,Skoda,Superb,5,59000,Dealer,Petrol,Automatic,14.67,1798.0,177.46,5.0,1850000.0
4966,Volkswagen Polo,Volkswagen,Polo,2,37326,Dealer,petrol ,Manual,18.78,999.0,75.0,5.0,550000.0
14027,Hyundai Santro,Hyundai,Santro,2,2565,Trustmark Dealer,Petrol,Automatic,20.3,,68.07,5.0,550000.0
1734,Maruti Ignis,Maruti,Ignis,3,30000,Dealer,Petrol,Manual,,1197.0,81.8,,570000.0
8118,Honda City,Honda,City,9,59100,Dealer,Petrol,Automatic,15.6,,116.3,5.0,575000.0
10045,Mahindra Scorpio,Mahindra,Scorpio,7,120000,Individual,Diesel,Manual,15.4,2179.0,120.0,8.0,450000.0
1014,Honda City, Honda,City,5,60000,Individual,Diesel,Manual,26.0,1498.0,,5.0,750000.0
4821,Maruti Celerio,Maruti,Celerio,3,28314,Dealer,Petrol,Manual,23.1,998.0,67.04,5.0,490000.0
16888,Hyundai i10,Hyundai,i10,10,50000,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,210000.0
15035,Maruti Wagon R,Maruti,Wagon R,5,65000,Dealer,Petrol,Manual,18.9,998.0,67.1,5.0,390000.0
12087,Maruti Celerio,Maruti,Celerio,2,35000,Dealer,Petrol,Automatic,23.1,998.0,67.04,5.0,480000.0
5156,Maruti Swift,Maruti,Swift,5,100000,Individual,Diesel,Manual,25.2,1248.0,74.0,5.0,535000.0
13968,Skoda Superb,Skoda,Superb,7,80182,Dealer, Diesel,Automatic,17.2,1968.0,138.08,5.0,1075000.0
15137,Mahindra Scorpio,Mahindra,Scorpio,4,22500,Individual,Diesel,Manual,,2179.0,140.0,,1465000.0
7266,Mahindra Bolero,Mahindra,Bolero,3,90000,Individual,Diesel,Manual,15.96,2523.0,62.1,7.0,715000.0
10611,Hyundai Verna,Hyundai,Verna,8,38000,Individual,Petrol,Manual,17.01,1591.0,121.3,5.0,450000.0
16561,Hyundai Elantra,Hyundai,Elantra,6,50000,Dealer,Petrol,Automatic,14.62,1999.0,149.92,5.0,850000.0
3513,Ford Figo,Ford,Figo,9,55500,Dealer,Petrol,Manual,15.6,,70.0,5.0,249000.0
19524,Hyundai i10,Hyundai,i10,9,64000,Dealer,Petrol,Manual,20.36,1197.0,78.9,,395000.0
9637,Hyundai Creta,Hyundai,Creta,5,21000,Individual,Diesel,Automatic,17.01,1582.0,126.2,5.0,1100000.0
4702,Maruti Alto,Maruti,Alto,7,48828,Dealer,Petrol,Manual,22.74,796.0,47.3,5.0,275000.0
6431,Maruti Wagon R,Maruti,Wagon R,12,85281,Dealer,Petrol,Manual,18.9,,67.1,5.0,210000.0
4592,Maruti Alto,Maruti,Alto,10,49100,Dealer,Petrol,Manual,19.7,,46.3,5.0,155000.0
16479,Honda CR-V,Honda,CR-V,7,59000,Dealer,Petrol,Manual,13.7,1997.0,153.86,5.0,1525000.0
11648,Renault KWID,Renault,KWID,5,35000,Individual,Petrol,Manual,25.17,799.0,53.3,5.0,240000.0
13862,Toyota Innova,Toyota,Innova,5,92000,Dealer,Diesel,Manual,13.68,2393.0,147.8,7.0,1300000.0
1862,Maruti Swift Dzire,Maruti,Swift Dzire,8,78000,Dealer,Petrol,Manual,19.1,1197.0,85.8,5.0,385000.0
8601,Honda WR-V,Honda,WR-V,2,50000,Individual,Diesel,Manual,25.5,1498.0,98.6,5.0,950000.0
1316,Hyundai Elantra,Hyundai,Elantra,6,65000,Dealer,Diesel,Automatic,19.5,1582.0,126.24,5.0,795000.0
905,Tata Tiago,Tata,Tiago,3,15000,Individual,Petrol,Manual,23.84,1199.0,84.0,5.0,450000.0
10663,Honda City,Honda,City,6,46046,Dealer,Petrol,Manual,17.4,,117.3,5.0,625000.0
2398,Maruti Wagon R,Maruti,Wagon R,8,"62,500",Dealer,Petrol,Manual,,998.0,67.05,5.0,300000.0
13560,Mahindra Scorpio,Mahindra,Scorpio,5,64000,Dealer,Diesel,Manual,15.4,,120.0,8.0,1075000.0
16108,Toyota Innova,Toyota,Innova,12,214000,Dealer,Diesel,Manual,12.99,2494.0,100.6,7.0,525000.0
9776,Maruti Alto,Maruti,Alto,11,70000,Dealer,Petrol,Manual,,796.0,46.3,5.0,130000.0
15529,Datsun RediGO,Datsun,RediGO,4,21918,Dealer,Petrol,Manual,22.7,799.0,53.64,5.0,269000.0
3280,Volkswagen Vento,Volkswagen,Vento,6,48000,Dealer,Diesel,Manual,20.34,1498.0,,5.0,490000.0
16032,BMW 5,BMW,5,5,75000,Dealer,Diesel,Automatic,22.48,1995.0,187.74,5.0,2600000.0
7689,Ford Figo,Ford,Figo,9,63000,Dealer,Diesel,Manual,20.0,1399.0,68.05,5.0,210000.0
3755,Maruti Swift,Maruti,Swift,3,25000,Individual,Petrol,Manual,22.0,1197.0,81.8,5.0,550000.0
10489,Hyundai Grand,Hyundai,Grand,2,10000,Individual,Petrol,Automatic,20.7 kmpl,1197.0,81.86,5.0,650000.0
